transaction_id,amount,hour_of_day,day_of_week,merchant_category,transaction_type,distance_from_home,distance_from_last_txn,avg_daily_transactions,velocity_last_hour,failed_attempts_24h,account_age_days,is_international,is_fraud
TXN006401,22.34,22,0,clothing,card_present,15.4,12.7,4.0,1.0,0,1232,0,0
TXN006402,150.69,7,0,grocery,online,10.4,7.9,2.0,1.0,0,3412,0,0
TXN006403,161.09,13,0,electronics,card_present,32.5,15.2,4.0,0.0,0,386,0,0
TXN006404,60.81,20,1,electronics,card_present,3.8,10.0,3.0,0.0,0,1826,1,0
TXN006405,325.31,18,1,gas,contactless,8.5,12.5,3.0,0.0,0,790,0,0
TXN006406,465.89,6,6,travel,card_present,9.7,20.6,2.0,1.0,0,107,0,0
TXN006407,61.9,15,5,online,card_present,11.1,3.1,3.0,2.0,0,3311,0,0
TXN006408,46.32,6,5,restaurant,card_present,35.1,9.7,5.0,0.0,0,2425,0,0
TXN006409,34.65,21,5,grocery,card_present,10.1,2.6,2.0,0.0,0,2859,0,0
TXN006410,142.21,20,6,travel,card_present,11.5,17.4,5.0,3.0,0,1685,0,0
TXN006411,34.69,16,5,online,card_present,16.0,13.5,1.0,0.0,0,156,0,0
TXN006412,13.62,9,1,travel,online,6.0,0.4,7.0,1.0,0,1563,0,0
TXN006413,7.98,7,4,clothing,card_present,7.9,4.3,2.0,0.0,0,3491,0,0
TXN006414,79.81,13,1,electronics,card_present,26.3,19.3,1.0,2.0,0,959,0,0
TXN006415,532.24,18,1,restaurant,online,13.3,3.6,0.0,0.0,0,194,1,0
TXN006416,168.35,14,2,grocery,contactless,14.5,21.4,6.0,0.0,0,817,0,0
TXN006417,168.14,6,4,travel,online,35.4,0.5,1.0,3.0,0,3501,1,0
TXN006418,41.47,15,2,restaurant,online,13.8,7.8,4.0,2.0,0,620,0,0
TXN006419,90.43,23,5,electronics,online,250.8,660.4,6.0,9.0,4,28,0,1
TXN006420,89.68,16,4,travel,contactless,2.1,8.2,3.0,2.0,1,533,0,0
TXN006421,59.95,7,4,clothing,online,9.5,3.2,4.0,1.0,1,2876,1,0
TXN006422,97.71,7,1,online,card_present,7.7,9.8,5.0,3.0,0,2016,0,0
TXN006423,7300.43,23,1,jewelry,card_present,343.3,379.2,10.0,2.0,2,14,1,1
TXN006424,28.52,20,3,grocery,contactless,11.7,8.8,1.0,1.0,0,1471,0,0
TXN006425,100.76,13,1,travel,card_present,1.9,9.6,2.0,1.0,0,1183,0,0
TXN006426,35.54,9,6,grocery,card_present,10.4,0.4,0.0,1.0,0,1744,0,0
TXN006427,59.28,22,5,electronics,card_present,16.9,28.8,1.0,4.0,0,2349,0,0
TXN006428,32.04,18,0,gas,online,15.7,7.5,4.0,1.0,0,3183,0,0
TXN006429,434.88,10,0,gas,card_present,13.9,16.0,2.0,2.0,0,2558,0,0
TXN006430,62.77,21,0,electronics,contactless,10.1,10.4,1.0,1.0,1,3393,1,0
TXN006431,18.78,20,3,gas,online,22.7,6.5,1.0,2.0,1,2541,0,0
TXN006432,26.19,7,0,restaurant,card_present,12.4,17.7,2.0,1.0,0,1228,0,0
TXN006433,14.18,21,6,online,card_present,28.0,7.4,2.0,1.0,1,1655,0,0
TXN006434,82.25,18,2,clothing,card_present,24.2,9.8,1.0,1.0,1,1603,0,0
TXN006435,107.25,20,3,travel,card_present,14.8,0.8,2.0,1.0,0,3102,0,0
TXN006436,43.9,16,2,travel,contactless,1.7,7.1,3.0,2.0,1,2384,0,0
TXN006437,1425.18,2,4,online,card_present,55.1,382.8,9.0,3.0,1,49,1,1
TXN006438,216.44,15,5,online,contactless,3.3,7.5,2.0,2.0,1,1373,0,0
TXN006439,98.56,18,2,clothing,online,13.5,4.8,4.0,1.0,1,3017,1,0
TXN006440,124.72,16,6,gas,card_present,1.2,19.0,2.0,2.0,0,2764,1,0
TXN006441,58.82,20,5,gas,online,19.2,10.8,1.0,0.0,0,1159,0,0
TXN006442,69.15,13,4,restaurant,online,0.2,6.5,3.0,2.0,0,2745,0,0
TXN006443,132.9,12,4,gas,online,31.4,18.1,3.0,1.0,1,2815,0,0
TXN006444,102.19,22,0,gas,online,11.1,10.4,2.0,2.0,0,2415,0,0
TXN006445,31.5,22,3,electronics,contactless,41.6,10.1,1.0,1.0,0,610,0,0
TXN006446,14.1,9,6,gas,card_present,5.3,7.9,2.0,0.0,0,3497,0,0
TXN006447,83.18,21,6,grocery,contactless,6.0,8.6,3.0,2.0,0,3116,1,0
TXN006448,27.68,11,3,grocery,online,29.8,5.1,1.0,1.0,0,810,0,0
TXN006449,63.95,11,5,restaurant,online,7.5,5.2,0.0,0.0,0,3225,0,0
TXN006450,133.63,18,5,electronics,online,16.6,7.5,3.0,2.0,0,1035,0,0
TXN006451,397.57,20,6,travel,online,31.5,2.0,3.0,1.0,0,1380,1,0
TXN006452,64.67,20,5,online,card_present,11.9,16.6,3.0,1.0,1,2135,0,0
TXN006453,53.68,14,1,restaurant,card_present,23.7,8.1,4.0,2.0,1,563,0,0
TXN006454,440.62,2,6,travel,online,102.5,253.6,2.0,4.0,2,39,1,1
TXN006455,35.87,7,1,travel,online,0.3,3.0,5.0,2.0,0,589,0,0
TXN006456,8.61,16,3,travel,online,23.7,17.5,3.0,0.0,0,249,0,0
TXN006457,243.89,6,1,gas,card_present,19.7,12.1,3.0,1.0,0,117,0,0
TXN006458,154.48,7,3,online,card_present,8.8,20.6,2.0,2.0,0,2833,0,0
TXN006459,36.05,6,1,grocery,online,7.3,3.1,3.0,2.0,0,1744,0,0
TXN006460,13.87,22,0,clothing,contactless,24.7,4.6,4.0,1.0,0,910,1,0
TXN006461,21.84,19,1,electronics,online,3.0,13.1,4.0,2.0,0,2218,0,0
TXN006462,263.48,11,3,grocery,card_present,19.2,8.9,2.0,4.0,0,3123,0,0
TXN006463,23.67,9,3,gas,online,9.3,0.1,2.0,1.0,0,862,1,0
TXN006464,31.4,6,4,clothing,online,20.1,14.7,4.0,2.0,0,3361,0,0
TXN006465,143.15,17,5,gas,card_present,22.6,3.7,2.0,1.0,0,3180,1,0
TXN006466,152.5,23,2,jewelry,online,281.1,550.2,5.0,4.0,3,35,1,1
TXN006467,13.02,21,2,electronics,online,25.9,7.6,2.0,1.0,1,2889,0,0
TXN006468,93.36,8,5,gas,online,9.2,4.0,3.0,3.0,0,3643,0,0
TXN006469,27.75,9,5,electronics,contactless,14.6,19.3,1.0,3.0,0,1243,0,0
TXN006470,96.88,17,3,online,card_present,20.8,5.0,6.0,2.0,1,1037,0,0
TXN006471,133.73,10,1,restaurant,card_present,17.1,1.1,3.0,2.0,0,1278,1,0
TXN006472,105.27,22,2,clothing,card_present,4.4,12.0,2.0,3.0,0,221,0,0
TXN006473,11.87,15,1,restaurant,card_present,2.3,13.8,4.0,1.0,0,2669,0,0
TXN006474,37.83,21,5,electronics,card_present,28.7,9.8,3.0,1.0,0,1878,0,0
TXN006475,59.51,13,3,online,card_present,20.7,8.6,4.0,0.0,0,3074,0,0
TXN006476,5138.48,1,4,travel,card_present,197.8,301.6,9.0,5.0,4,10,1,1
TXN006477,68.39,10,4,gas,card_present,11.6,3.2,2.0,1.0,0,2335,0,0
TXN006478,24.97,18,0,clothing,card_present,23.8,10.1,2.0,1.0,0,2475,0,0
TXN006479,32.97,12,1,electronics,online,25.9,14.8,4.0,0.0,0,2391,0,0
TXN006480,76.51,8,1,online,contactless,15.6,11.0,4.0,2.0,0,1345,0,0
TXN006481,84.4,12,0,electronics,card_present,19.7,12.4,4.0,1.0,0,1057,0,0
TXN006482,26.47,6,5,clothing,card_present,37.6,6.9,4.0,1.0,0,2889,0,0
TXN006483,1013.98,22,1,travel,online,92.5,429.2,6.0,3.0,4,19,1,1
TXN006484,27.03,11,0,gas,card_present,35.7,9.7,2.0,1.0,1,2392,0,0
TXN006485,141.38,6,1,gas,online,1.2,1.3,2.0,1.0,0,384,0,0
TXN006486,278.28,9,4,electronics,card_present,21.4,4.2,0.0,2.0,0,2793,0,0
TXN006487,17.75,14,3,online,card_present,3.8,5.1,1.0,1.0,0,1560,1,0
TXN006488,25.71,16,3,restaurant,card_present,22.7,1.1,5.0,1.0,0,1708,0,0
TXN006489,11.79,9,2,online,card_present,25.9,14.7,5.0,1.0,0,1777,0,0
TXN006490,23.86,17,4,online,card_present,5.9,16.8,4.0,2.0,1,1351,0,0
TXN006491,130.91,6,5,electronics,contactless,1.8,26.1,3.0,1.0,0,821,0,0
TXN006492,214.67,18,5,travel,card_present,40.5,0.3,2.0,0.0,0,1706,0,0
TXN006493,111.01,16,3,electronics,online,1.5,5.9,7.0,0.0,1,1175,1,0
TXN006494,191.55,10,1,restaurant,card_present,47.7,10.8,2.0,0.0,1,2997,0,0
TXN006495,78.5,7,3,restaurant,card_present,31.3,12.8,1.0,1.0,0,977,0,0
TXN006496,33.5,16,2,restaurant,online,8.0,1.6,8.0,0.0,1,2557,0,0
TXN006497,28.43,8,3,restaurant,card_present,8.6,2.4,4.0,0.0,1,172,0,0
TXN006498,96.45,21,4,grocery,card_present,17.4,7.9,6.0,2.0,0,3348,0,0
TXN006499,118.8,12,5,gas,card_present,18.0,2.5,2.0,0.0,0,1283,0,0
TXN006500,89.3,16,5,grocery,online,13.7,18.2,4.0,0.0,0,1385,0,0
TXN006501,38.55,13,2,electronics,card_present,4.4,7.8,2.0,1.0,0,2620,0,0
TXN006502,34.8,7,3,grocery,contactless,19.0,11.0,7.0,4.0,0,780,0,0
TXN006503,54.71,8,3,grocery,card_present,5.7,9.9,2.0,0.0,0,3057,0,0
TXN006504,196.69,7,6,electronics,contactless,3.2,5.2,3.0,0.0,1,574,0,0
TXN006505,55.71,13,1,travel,card_present,9.0,4.3,4.0,2.0,0,3414,0,0
TXN006506,71.46,6,2,online,card_present,2.1,11.7,3.0,1.0,0,1525,0,0
TXN006507,182.8,13,4,electronics,card_present,4.0,2.2,11.0,1.0,0,3580,0,0
TXN006508,97.94,7,4,clothing,card_present,11.6,4.0,0.0,2.0,0,3504,0,0
TXN006509,122.62,14,4,clothing,card_present,26.2,8.8,2.0,1.0,0,3043,0,0
TXN006510,226.9,19,6,electronics,card_present,2.4,6.1,1.0,0.0,0,760,0,0
TXN006511,43.41,20,0,travel,card_present,9.9,7.6,0.0,0.0,0,2934,0,0
TXN006512,5.18,6,3,grocery,card_present,13.4,10.5,4.0,1.0,0,1712,1,0
TXN006513,7.73,7,6,online,card_present,2.7,13.8,0.0,2.0,0,588,0,0
TXN006514,261.96,11,5,gas,card_present,8.5,2.4,2.0,1.0,1,3380,0,0
TXN006515,40.91,13,6,online,online,6.5,6.5,4.0,2.0,0,477,0,0
TXN006516,115.69,8,5,electronics,card_present,2.2,2.6,2.0,3.0,0,249,0,0
TXN006517,84.02,22,3,grocery,contactless,14.9,13.7,7.0,2.0,1,3203,0,0
TXN006518,119.34,6,0,travel,card_present,16.1,3.6,5.0,1.0,0,3487,0,0
TXN006519,101.72,7,2,online,card_present,6.6,25.2,6.0,5.0,0,1702,0,0
TXN006520,167.09,21,5,electronics,card_present,7.1,13.0,3.0,1.0,1,174,0,0
TXN006521,44.98,15,6,travel,online,0.2,4.3,3.0,1.0,0,1754,1,0
TXN006522,172.72,12,3,restaurant,card_present,27.5,5.8,7.0,2.0,0,2359,1,0
TXN006523,138.72,22,6,gas,card_present,26.7,10.8,2.0,1.0,0,1563,0,0
TXN006524,50.76,19,6,clothing,card_present,30.1,3.3,3.0,1.0,0,1400,1,0
TXN006525,29.42,21,2,travel,online,28.4,6.7,5.0,1.0,0,3328,0,0
TXN006526,78.58,11,5,electronics,card_present,34.8,1.3,0.0,0.0,0,3265,0,0
TXN006527,70.29,14,3,restaurant,card_present,8.3,26.2,4.0,0.0,0,732,0,0
TXN006528,115.29,17,3,clothing,card_present,11.7,23.0,2.0,1.0,0,1832,0,0
TXN006529,33.52,7,4,restaurant,card_present,2.3,8.7,2.0,0.0,0,879,0,0
TXN006530,35.82,15,3,grocery,online,12.3,21.7,5.0,0.0,0,3144,0,0
TXN006531,195.91,20,3,gas,card_present,27.3,3.9,3.0,1.0,0,997,0,0
TXN006532,27.48,17,3,gas,card_present,20.7,1.5,2.0,1.0,0,3005,0,0
TXN006533,17.81,18,0,electronics,online,23.5,22.3,5.0,3.0,0,3447,0,0
TXN006534,13.93,8,3,grocery,card_present,9.3,16.5,1.0,2.0,0,2902,0,0
TXN006535,25.03,20,4,restaurant,contactless,32.8,26.1,3.0,0.0,0,2213,0,0
TXN006536,25.73,10,6,travel,online,15.0,19.8,6.0,0.0,0,3229,0,0
TXN006537,97.95,14,4,restaurant,online,30.4,0.6,4.0,1.0,0,3183,0,0
TXN006538,1257.46,1,3,travel,card_present,275.0,196.4,6.0,6.0,2,31,1,1
TXN006539,14.29,20,5,electronics,online,6.9,11.2,6.0,1.0,1,1602,1,0
TXN006540,193.82,20,0,restaurant,card_present,3.9,21.2,4.0,1.0,0,1455,0,0
TXN006541,24.78,19,1,gas,online,26.4,25.3,3.0,0.0,1,1908,0,0
TXN006542,78.08,14,1,clothing,card_present,1.7,6.0,2.0,1.0,0,2891,0,0
TXN006543,113.38,10,6,restaurant,card_present,27.2,7.0,1.0,2.0,0,1245,1,0
TXN006544,82.66,11,4,travel,online,23.4,2.9,3.0,1.0,0,197,0,0
TXN006545,45.79,18,0,gas,card_present,4.7,21.7,3.0,1.0,0,3216,0,0
TXN006546,229.31,20,1,clothing,contactless,8.8,7.0,5.0,1.0,0,2193,0,0
TXN006547,325.03,11,1,clothing,contactless,21.4,9.1,2.0,0.0,0,1071,0,0
TXN006548,9.44,14,2,travel,card_present,8.3,1.8,3.0,2.0,0,1971,1,0
TXN006549,51.05,17,3,gas,card_present,19.4,8.4,3.0,0.0,0,2432,0,0
TXN006550,73.23,14,2,online,card_present,4.3,5.1,5.0,0.0,1,308,0,0
TXN006551,31.68,18,0,restaurant,card_present,10.0,3.9,5.0,1.0,0,2175,0,0
TXN006552,14.08,8,6,travel,card_present,2.3,2.3,4.0,1.0,1,2004,0,0
TXN006553,42.14,9,4,restaurant,online,13.9,1.8,9.0,0.0,1,2720,0,0
TXN006554,124.31,12,4,online,online,2.7,10.3,3.0,3.0,0,2734,1,0
TXN006555,76.24,19,5,gas,online,4.9,8.8,2.0,1.0,0,921,0,0
TXN006556,53.08,17,0,travel,card_present,8.3,4.0,3.0,0.0,0,2924,0,0
TXN006557,529.24,18,4,restaurant,online,28.8,6.0,6.0,1.0,0,1689,0,0
TXN006558,14.89,20,1,clothing,online,8.4,23.9,7.0,1.0,0,1908,1,0
TXN006559,74.65,20,2,online,contactless,16.7,4.4,2.0,0.0,0,2401,1,0
TXN006560,11.98,19,0,travel,contactless,13.9,11.0,6.0,0.0,0,54,0,0
TXN006561,328.72,15,2,travel,online,9.7,3.0,3.0,2.0,0,3112,0,0
TXN006562,111.33,21,4,travel,card_present,33.3,19.5,1.0,1.0,0,1328,1,0
TXN006563,15.17,12,6,restaurant,card_present,9.0,14.3,3.0,0.0,0,756,0,0
TXN006564,59.51,8,1,restaurant,online,24.6,18.9,4.0,2.0,1,3048,1,0
TXN006565,87.77,15,0,clothing,contactless,11.6,15.6,0.0,0.0,0,1566,0,0
TXN006566,40.06,7,1,gas,online,0.6,8.9,1.0,1.0,0,2214,0,0
TXN006567,696.7,1,0,online,online,9.5,373.5,8.0,7.0,2,24,1,1
TXN006568,191.11,14,5,clothing,card_present,20.3,2.6,5.0,1.0,1,1550,0,0
TXN006569,34.99,12,0,travel,online,4.7,2.7,1.0,0.0,0,597,0,0
TXN006570,47.13,9,3,clothing,contactless,3.7,1.7,2.0,1.0,1,1224,0,0
TXN006571,25.92,13,6,grocery,card_present,3.9,5.2,4.0,1.0,0,3370,0,0
TXN006572,66.62,10,4,travel,contactless,30.0,23.8,4.0,0.0,0,2802,0,0
TXN006573,270.45,16,5,grocery,contactless,15.6,4.9,3.0,1.0,0,2847,0,0
TXN006574,133.38,16,3,restaurant,card_present,38.7,9.1,2.0,1.0,1,262,1,0
TXN006575,81.72,9,5,online,card_present,7.7,4.3,4.0,1.0,0,296,0,0
TXN006576,249.89,13,1,gas,card_present,2.1,20.8,4.0,1.0,0,637,0,0
TXN006577,79.05,21,3,clothing,contactless,16.2,19.4,6.0,3.0,0,59,1,0
TXN006578,205.5,11,6,restaurant,card_present,0.1,5.2,5.0,0.0,0,69,0,0
TXN006579,18.26,20,3,restaurant,card_present,14.8,6.1,2.0,1.0,1,3459,0,0
TXN006580,31.65,8,5,electronics,card_present,23.3,1.0,0.0,2.0,1,2749,0,0
TXN006581,760.39,1,4,online,online,240.9,433.8,6.0,7.0,4,3,0,1
TXN006582,8.25,15,2,gas,contactless,39.4,22.7,6.0,0.0,0,162,0,0
TXN006583,13.96,13,0,travel,card_present,13.2,13.9,4.0,0.0,0,106,0,0
TXN006584,16.0,11,6,gas,contactless,13.6,12.5,0.0,1.0,0,484,0,0
TXN006585,86.03,16,1,gas,online,17.3,20.1,3.0,0.0,1,953,0,0
TXN006586,133.0,17,0,online,online,10.4,9.1,2.0,0.0,1,2250,0,0
TXN006587,263.98,11,1,restaurant,card_present,15.2,19.3,3.0,0.0,0,1950,1,0
TXN006588,104.61,18,0,grocery,online,9.2,9.4,1.0,1.0,0,2169,0,0
TXN006589,27.86,21,6,restaurant,card_present,2.9,10.6,3.0,1.0,0,2278,0,0
TXN006590,53.85,22,0,travel,card_present,2.1,5.1,1.0,0.0,1,1703,0,0
TXN006591,116.49,4,3,online,card_present,276.3,132.7,8.0,4.0,2,54,1,1
TXN006592,42.89,7,0,electronics,online,1.0,14.3,4.0,1.0,1,3126,0,0
TXN006593,94.01,16,3,travel,card_present,4.4,10.4,4.0,1.0,1,1576,0,0
TXN006594,80.5,20,4,clothing,card_present,31.9,0.3,2.0,3.0,0,3458,0,0
TXN006595,60.01,6,1,clothing,card_present,12.4,8.7,3.0,0.0,0,481,0,0
TXN006596,56.42,21,1,online,card_present,4.9,3.9,7.0,2.0,1,2386,1,0
TXN006597,73.81,19,4,online,card_present,19.5,2.1,0.0,0.0,0,272,0,0
TXN006598,9.5,18,2,clothing,online,2.7,6.3,2.0,0.0,0,1991,0,0
TXN006599,7062.02,5,5,electronics,card_present,571.6,34.0,7.0,4.0,2,57,0,1
TXN006600,285.83,20,4,electronics,contactless,18.6,8.3,3.0,1.0,0,1426,0,0
TXN006601,49.81,19,0,clothing,online,39.5,9.5,1.0,0.0,0,902,0,0
TXN006602,17.06,10,6,clothing,card_present,32.6,1.0,2.0,1.0,0,344,0,0
TXN006603,56.19,20,6,clothing,card_present,17.2,18.1,2.0,0.0,1,1326,1,0
TXN006604,7.94,12,2,grocery,online,19.5,5.7,2.0,1.0,1,2033,0,0
TXN006605,52.2,15,2,clothing,card_present,12.7,7.6,0.0,1.0,0,1620,0,0
TXN006606,131.34,14,3,online,contactless,26.2,3.0,1.0,2.0,0,1814,0,0
TXN006607,150.03,21,6,online,online,3.3,12.6,6.0,1.0,1,2703,1,0
TXN006608,109.64,13,6,grocery,card_present,16.0,21.2,0.0,2.0,0,83,0,0
TXN006609,34.15,12,3,grocery,online,7.5,31.6,1.0,0.0,0,1547,0,0
TXN006610,9.82,9,3,restaurant,contactless,20.9,3.7,3.0,3.0,0,1062,0,0
TXN006611,16.16,7,3,electronics,card_present,15.7,7.6,4.0,3.0,0,3011,0,0
TXN006612,129.95,13,0,restaurant,online,6.9,16.4,3.0,0.0,0,2826,0,0
TXN006613,164.55,12,6,restaurant,online,30.7,0.2,3.0,0.0,0,2153,0,0
TXN006614,107.66,11,4,electronics,online,8.0,6.6,0.0,1.0,0,272,0,0
TXN006615,176.22,21,6,gas,online,10.1,2.7,4.0,3.0,0,2565,0,0
TXN006616,171.29,7,4,travel,online,22.2,10.8,4.0,0.0,0,52,0,0
TXN006617,4.44,12,3,gas,contactless,5.0,0.2,3.0,2.0,0,2647,1,0
TXN006618,116.34,15,0,restaurant,online,7.1,24.7,5.0,1.0,0,2364,0,0
TXN006619,79.61,21,6,gas,card_present,9.7,0.4,3.0,1.0,0,3244,0,0
TXN006620,37.18,14,5,travel,card_present,2.3,2.5,1.0,0.0,0,2794,0,0
TXN006621,28.43,18,5,gas,online,31.2,8.4,3.0,2.0,0,3322,0,0
TXN006622,33.18,8,0,electronics,card_present,22.1,13.6,1.0,2.0,0,2022,0,0
TXN006623,21.66,22,6,online,online,17.2,15.4,4.0,0.0,0,1034,1,0
TXN006624,40.78,14,5,electronics,card_present,11.2,20.2,2.0,1.0,0,548,0,0
TXN006625,52.88,11,2,travel,online,15.2,5.7,2.0,3.0,0,2875,0,0
TXN006626,30.13,10,2,electronics,online,13.2,3.5,4.0,1.0,1,390,0,0
TXN006627,164.98,20,3,clothing,card_present,30.1,10.5,0.0,5.0,0,2449,0,0
TXN006628,90.3,21,0,electronics,card_present,20.1,13.3,4.0,2.0,0,82,0,0
TXN006629,27.17,10,4,gas,card_present,7.0,14.3,1.0,1.0,0,3347,0,0
TXN006630,97.41,11,5,online,contactless,16.1,5.1,3.0,0.0,0,3508,1,0
TXN006631,106.57,21,4,travel,contactless,22.1,11.1,2.0,3.0,0,2205,1,0
TXN006632,66.0,18,4,travel,card_present,2.6,5.2,4.0,0.0,0,2913,0,0
TXN006633,111.58,16,4,electronics,card_present,17.5,5.1,1.0,0.0,0,1496,0,0
TXN006634,43.94,18,1,grocery,card_present,16.8,20.5,4.0,1.0,0,2359,0,0
TXN006635,13.41,17,1,grocery,card_present,18.9,1.5,3.0,1.0,0,640,0,0
TXN006636,35.43,13,4,online,contactless,23.1,10.9,3.0,0.0,0,3522,0,0
TXN006637,59.76,8,1,travel,contactless,19.8,7.1,1.0,1.0,0,759,1,0
TXN006638,28.25,14,2,restaurant,card_present,0.6,5.7,1.0,2.0,0,817,0,0
TXN006639,28.14,13,3,travel,online,17.2,10.4,1.0,1.0,0,2639,0,0
TXN006640,20.44,17,1,travel,card_present,9.0,22.7,2.0,0.0,1,953,0,0
TXN006641,20.65,17,2,clothing,card_present,18.5,10.2,6.0,2.0,0,2551,1,0
TXN006642,17.43,14,5,clothing,card_present,10.0,18.3,4.0,0.0,0,2183,0,0
TXN006643,29.1,8,4,online,online,9.5,5.6,0.0,0.0,0,1373,1,0
TXN006644,88.31,11,5,grocery,contactless,6.9,18.6,1.0,1.0,1,3138,0,0
TXN006645,7.25,12,4,grocery,card_present,16.3,8.8,1.0,2.0,0,432,0,0
TXN006646,473.01,14,1,travel,online,6.4,6.4,2.0,2.0,0,750,1,0
TXN006647,16.81,21,5,restaurant,online,20.3,10.5,2.0,3.0,0,1292,0,0
TXN006648,99.13,18,0,online,card_present,3.8,3.1,5.0,1.0,0,3450,0,0
TXN006649,47.82,16,2,online,card_present,3.7,8.3,4.0,1.0,0,2693,1,0
TXN006650,19.54,21,0,grocery,contactless,6.2,10.9,5.0,1.0,0,2803,0,0
TXN006651,279.33,14,1,grocery,card_present,5.1,14.0,4.0,1.0,0,3173,0,0
TXN006652,30.9,19,6,gas,online,12.3,23.1,4.0,1.0,1,746,0,0
TXN006653,40.55,21,4,gas,card_present,1.6,5.8,2.0,3.0,0,1865,0,0
TXN006654,34.5,14,3,grocery,online,4.7,5.2,3.0,0.0,0,630,1,0
TXN006655,62.13,14,2,electronics,contactless,41.4,7.7,2.0,4.0,0,75,1,0
TXN006656,54.61,9,1,travel,online,10.6,3.8,1.0,2.0,1,471,0,0
TXN006657,128.77,11,3,restaurant,contactless,30.4,11.2,2.0,1.0,0,1730,0,0
TXN006658,62.99,18,3,gas,card_present,7.4,6.1,2.0,0.0,0,3137,0,0
TXN006659,229.61,12,4,gas,card_present,12.5,2.3,0.0,0.0,0,1586,0,0
TXN006660,16.85,18,0,clothing,card_present,23.3,2.2,1.0,1.0,0,94,0,0
TXN006661,55.36,21,2,travel,online,14.1,1.6,2.0,1.0,0,489,0,0
TXN006662,125.61,16,1,online,online,4.8,13.1,1.0,0.0,0,736,1,0
TXN006663,54.1,21,1,electronics,online,29.8,6.5,3.0,2.0,0,1184,1,0
TXN006664,414.39,17,0,travel,card_present,9.8,0.8,2.0,1.0,0,1346,0,0
TXN006665,30.84,6,5,grocery,online,5.3,0.6,2.0,3.0,0,1083,0,0
TXN006666,86.6,17,0,restaurant,contactless,18.5,17.0,1.0,3.0,0,2448,0,0
TXN006667,42.8,11,0,travel,card_present,31.7,15.2,1.0,1.0,0,2944,0,0
TXN006668,19.56,18,1,gas,online,19.3,1.6,4.0,4.0,0,3588,1,0
TXN006669,4.93,20,6,online,contactless,28.9,10.4,1.0,0.0,0,1440,1,0
TXN006670,31.39,12,3,electronics,card_present,2.0,2.0,4.0,3.0,1,2037,0,0
TXN006671,287.57,13,1,online,card_present,16.3,23.8,1.0,0.0,0,3336,0,0
TXN006672,87.16,7,5,clothing,card_present,10.6,11.8,5.0,1.0,0,1982,0,0
TXN006673,2584.96,4,3,online,online,163.1,141.6,10.0,3.0,5,41,1,1
TXN006674,7.21,6,5,online,contactless,46.0,2.8,1.0,2.0,0,2035,0,0
TXN006675,62.73,17,5,online,card_present,23.8,10.1,3.0,0.0,0,3471,0,0
TXN006676,70.37,11,4,restaurant,contactless,36.5,4.0,4.0,1.0,0,632,0,0
TXN006677,26.96,21,6,electronics,card_present,0.1,8.4,8.0,2.0,0,1719,0,0
TXN006678,13.15,20,1,restaurant,contactless,9.2,7.1,1.0,0.0,0,2023,0,0
TXN006679,42.77,15,2,restaurant,card_present,41.1,8.8,1.0,0.0,1,2750,0,0
TXN006680,113.62,9,1,grocery,card_present,26.4,0.3,2.0,0.0,0,2671,1,0
TXN006681,59.14,20,1,travel,card_present,26.0,1.3,2.0,0.0,0,1701,1,0
TXN006682,25.64,6,0,clothing,card_present,19.0,10.0,3.0,2.0,1,190,1,0
TXN006683,16.3,7,5,restaurant,contactless,16.9,5.8,3.0,1.0,0,2766,0,0
TXN006684,196.57,8,5,travel,card_present,3.7,13.4,1.0,0.0,0,3507,0,0
TXN006685,60.73,14,1,restaurant,card_present,16.8,4.6,4.0,1.0,0,301,0,0
TXN006686,43.53,13,3,gas,online,12.7,20.3,5.0,1.0,1,3497,0,0
TXN006687,1292.63,3,3,electronics,online,271.1,609.5,12.0,2.0,2,2,0,1
TXN006688,75.39,22,5,grocery,card_present,0.3,2.7,3.0,1.0,1,1530,0,0
TXN006689,123.16,6,3,online,contactless,1.6,14.3,0.0,0.0,0,3424,0,0
TXN006690,102.48,6,4,grocery,card_present,3.1,13.2,3.0,1.0,1,2626,1,0
TXN006691,136.13,12,0,travel,card_present,3.7,4.0,4.0,0.0,0,1295,0,0
TXN006692,58.44,6,3,online,card_present,41.5,3.0,3.0,1.0,0,2470,0,0
TXN006693,6.53,21,6,gas,card_present,11.4,2.5,1.0,2.0,0,1873,1,0
TXN006694,69.55,12,5,grocery,card_present,14.9,17.5,2.0,1.0,0,3028,0,0
TXN006695,37.8,17,0,grocery,card_present,10.5,3.6,1.0,2.0,0,193,0,0
TXN006696,141.01,11,4,online,online,6.1,1.4,2.0,0.0,0,427,0,0
TXN006697,145.25,9,4,electronics,card_present,4.0,17.5,3.0,1.0,1,3408,0,0
TXN006698,113.85,20,5,restaurant,card_present,12.7,15.8,2.0,1.0,0,1907,0,0
TXN006699,23.71,22,5,clothing,card_present,19.3,15.0,3.0,2.0,1,2740,1,0
TXN006700,919.96,10,5,online,card_present,17.5,7.0,1.0,0.0,0,379,0,0
TXN006701,11.88,8,5,electronics,card_present,0.6,6.8,6.0,0.0,0,468,0,0
TXN006702,8.62,13,0,online,card_present,27.3,2.0,3.0,3.0,0,3180,0,0
TXN006703,6.08,12,5,clothing,contactless,35.5,0.5,3.0,1.0,0,214,0,0
TXN006704,177.67,8,1,travel,card_present,13.6,2.5,2.0,2.0,0,461,0,0
